,0_names,0_scores,0_pvals,0_pvals_adj,0_logfoldchanges,1_names,1_scores,1_pvals,1_pvals_adj,1_logfoldchanges,2_names,2_scores,2_pvals,2_pvals_adj,2_logfoldchanges,3_names,3_scores,3_pvals,3_pvals_adj,3_logfoldchanges
90,KCTD10,1.2370781,0.21605809955685928,0.7643355008942414,1.4433192,TRPC3,4.0474243,5.178428667580824e-05,0.006335311667785051,2.1094818,AMOTL1,2.9955978,0.0027390741238473744,0.3214219635127021,2.734977,RPS10,2.580632,0.009861963847056841,0.8657449178714021,2.0940745
91,BCL6,1.2332834,0.21747006599356156,0.7643355008942414,1.4309376,IPO8,4.043369,5.26886175391443e-05,0.006355575758444798,1.5120056,SULT1A1,2.9955978,0.0027390741238473744,0.3214219635127021,2.5268066,FTH1,2.5753222,0.010014678124360252,0.8724908971980523,2.205756
92,KCNAB2,1.2332834,0.21747006599356156,0.7643355008942414,1.2890865,VEZF1,4.0393133,5.3607899875577866e-05,0.006355575758444798,1.8758525,ANKH,2.973995,0.0029394989101367086,0.328011570903972,3.0578735,NUCKS1,2.5647023,0.010326439239540014,0.886224263094852,1.5638388
93,LPHN1,1.2294886,0.21888865585898654,0.764978748958191,0.70469326,STARD4,4.0393133,5.3607899875577866e-05,0.006355575758444798,2.0873566,SFI1,2.973995,0.0029394989101367086,0.328011570903972,3.1444693,RPL13,2.5487723,0.010810283451958051,0.9008569543298376,2.155944
94,LOC440300,1.225694,0.22031387969995897,0.764978748958191,0.4070522,EXOC6B,4.0312023,5.549224959681237e-05,0.006511845615952472,2.2783287,CORO2B,2.973995,0.0029394989101367086,0.328011570903972,3.7416499,MAP3K9,2.5328426,0.011314176291213852,0.9293787667782807,2.4764493
95,RASEF,1.225694,0.22031387969995897,0.764978748958191,0.9179967,SCN3A,4.0230913,5.743923061108993e-05,0.006672233858863981,1.4808855,ZNF311,2.973995,0.0029394989101367086,0.328011570903972,2.8986368,SRSF2IP,2.5275326,0.011486715876623548,0.9302622012758508,1.2439122
96,LOC284232,1.225694,0.22031387969995897,0.764978748958191,0.2237561,C18orf54,4.019036,5.843681486029299e-05,0.006720233708933694,2.1233106,FAM58B,2.966794,0.0030092248871543487,0.328011570903972,3.9328134,PNN,2.5275326,0.011486715876623548,0.9302622012758508,2.643878
97,LMTK2,1.225694,0.22031387969995897,0.764978748958191,0.38114735,EIF1AX,4.0149803,5.9450792290086336e-05,0.006769149617188048,1.1922867,TIMP2,2.959593,0.003080456491967737,0.328011570903972,3.759539,HIST1H4C,2.5116029,0.012018428461868036,0.9416457027435925,3.259982
98,LOC440896,1.2181045,0.22318427078383374,0.766612638594411,0.80281407,HELZ,4.0068693,6.152894002738582e-05,0.006937086375636637,0.9523969,RNF216L,2.959593,0.003080456491967737,0.328011570903972,3.1164522,RPL18,2.5116029,0.012018428461868036,0.9416457027435925,3.2931855
99,C6orf165,1.2181045,0.22318427078383374,0.766612638594411,0.88685733,ATPBD4,3.998758,6.367573669246806e-05,0.007109426912265852,3.1166482,SUN1,2.959593,0.003080456491967737,0.328011570903972,3.505298,TMEM181,2.5062928,0.01220045301815611,0.9416457027435925,1.3528838
100,SLC6A19,1.210515,0.22608132075614562,0.7671688370302965,1.4016542,ZNF148,3.9825358,6.818382461716461e-05,0.007467752219975171,2.0104125,LOC100128505,2.952392,0.003153222463077112,0.33267943417786044,3.812758,UBE2G2,2.495673,0.012571845382421473,0.9427971158195295,1.680215
101,MVK,1.210515,0.22608132075614562,0.7671688370302965,1.5128129,PPIP5K2,3.9825358,6.818382461716461e-05,0.007467752219975171,0.96508074,CABLES2,2.9451911,0.003227551997190861,0.3343860177269811,3.4434502,GART,2.495673,0.012571845382421473,0.9427971158195295,0.85432214
102,HBD,1.2067204,0.22753986766198997,0.7675776016310173,0.8980776,IPW,3.9744248,7.05495425431816e-05,0.007582427469594284,2.0036044,NADSYN1,2.9379902,0.0033034747544928547,0.33919606854167705,3.6176975,ADH4,2.485053,0.01295321254778136,0.9427971158195295,2.6309445
103,CXADRP3,1.2067204,0.22753986766198997,0.7675776016310173,1.7389736,PPP1R2,3.9744248,7.05495425431816e-05,0.007582427469594284,1.7161272,KALRN,2.9307892,0.003381020863925864,0.344086194116349,1.9815893,EMILIN1,2.485053,0.01295321254778136,0.9427971158195295,3.400612
104,CEP72,1.2029256,0.22900510879965397,0.7675776016310173,1.2786132,CXADR,3.9703693,7.17613192543007e-05,0.0076412515872635,2.226399,CES1,2.9235883,0.003460220928489938,0.3460220928489938,2.9041193,RAC1,2.479743,0.013147706456601307,0.9509347437164467,2.3288107
105,RASA4,1.1953362,0.2319557117336174,0.7698385815112843,0.5342221,YTHDC2,3.9663138,7.299276587234731e-05,0.007701071628733891,1.651798,ABCC10,2.9235883,0.003460220928489938,0.3460220928489938,2.843298,EIF1,2.4691231,0.013544456473090782,0.9735078090034,3.2566793
106,SHROOM4,1.1877468,0.23493320397871365,0.7703455919698037,1.5353777,OSBPL8,3.9582026,7.551586783047038e-05,0.007894840727730994,1.1033702,CLN3,2.9163873,0.003541106030554705,0.3480574303536676,3.3956103,ECHDC2,2.4638133,0.013746769886407977,0.9758509487264923,2.4437027
107,C7orf46,1.1877468,0.23493320397871365,0.7703455919698037,1.0661107,RFWD2,3.9500916,7.812128855174267e-05,0.00802138230665215,1.549734,RAPGEF1,2.9163873,0.003541106030554705,0.3480574303536676,3.006562,YBX1,2.4478834,0.014369812411919416,0.9954990526329717,3.1976306
108,INTS2,1.1877468,0.23493320397871365,0.7703455919698037,0.5352584,ERBB4,3.9419806,8.081153677452624e-05,0.008224182946080103,1.2376243,FGD2,2.9091864,0.0036237077371845013,0.3524187455616917,3.2349842,SIM1,2.4213338,0.015463672409363327,0.9994352920077895,2.3254457
109,CKLF,1.183952,0.23643205618495622,0.7703455919698037,1.111195,FOLH1,3.9338694,8.358919157411488e-05,0.008286859509502769,1.2802821,POM121L9P,2.9019854,0.0037080581054751913,0.3524187455616917,2.1050875,HNRPDL,2.4213338,0.015463672409363327,0.9994352920077895,1.8612398
110,C5orf47,1.1801573,0.2379376575221943,0.7703455919698037,1.5286875,ME2,3.9338694,8.358919157411488e-05,0.008286859509502769,1.6311067,SLC7A8,2.9019854,0.0037080581054751913,0.3524187455616917,2.968618,RBM5,2.4213338,0.015463672409363327,0.9994352920077895,1.9449885
111,ALDH1A2,1.1801573,0.2379376575221943,0.7703455919698037,0.6071611,PTPN4,3.9338694,8.358919157411488e-05,0.008286859509502769,1.7969505,SYMPK,2.8947845,0.003794189687901528,0.3543218943115096,2.9217162,RPL19,2.4054039,0.01615459904124626,0.9994352920077895,2.938653
112,CLSPN,1.1801573,0.2379376575221943,0.7703455919698037,0.14184102,HOOK1,3.9176474,8.941739955000041e-05,0.008788889699359015,1.6259611,TBCD,2.8875835,0.003882135537673931,0.3543218943115096,3.103246,RPS12,2.394784,0.01663015706847058,0.9994352920077895,2.452706
113,METTL7A,1.1725678,0.240969141883284,0.7703455919698037,0.40750897,DOCK4,3.9135919,9.093331308867301e-05,0.00886214491965881,1.7966847,TAB1,2.8875835,0.003882135537673931,0.3543218943115096,3.2876291,RBMX,2.394784,0.01663015706847058,0.9994352920077895,1.4466531
114,ATAD3C,1.1725678,0.240969141883284,0.7703455919698037,0.23468663,G2E3,3.9014251,9.562802005546894e-05,0.00916435192198244,1.9952286,DENND3,2.8875835,0.003882135537673931,0.3543218943115096,3.4767957,SCPEP1,2.384164,0.017117964636591904,0.9994352920077895,2.1353166
115,COL20A1,1.1725678,0.240969141883284,0.7703455919698037,1.3276058,DCP2,3.9014251,9.562802005546894e-05,0.00916435192198244,2.1161623,SIPA1L3,2.8875835,0.003882135537673931,0.3543218943115096,2.7884614,TMEM49,2.3788543,0.017366542818606733,0.9994352920077895,1.4619386
116,C2orf71,1.1649784,0.24402772407883822,0.7703455919698037,1.3683269,FUT9,3.8933141,9.888398174613924e-05,0.009398064380831414,1.4861128,C17orf39,2.8803825,0.003971929214103342,0.3567286645930604,3.391575,FAM91A1,2.3788543,0.017366542818606733,0.9994352920077895,1.3814162
117,SPTLC1,1.1649784,0.24402772407883822,0.7703455919698037,0.7972225,PDCD6IP,3.8811474,0.00010396475937923961,0.009720282380985816,1.2542055,FBXO10,2.8731816,0.004063604787973123,0.3567286645930604,3.151821,WARS,2.3788543,0.017366542818606733,0.9994352920077895,2.152862
118,ACRBP,1.1649784,0.24402772407883822,0.7703455919698037,1.5143292,BRMS1L,3.8811474,0.00010396475937923961,0.009720282380985816,1.72484,CENPN,2.8731816,0.004063604787973123,0.3567286645930604,2.1552296,TPM4,2.3788543,0.017366542818606733,0.9994352920077895,2.485289
119,C15orf40,1.1611837,0.24556719711467423,0.7703455919698037,0.71258056,FGF5,3.877092,0.00010571240818944696,0.009725541553429121,2.5276647,USP13,2.8731816,0.004063604787973123,0.3567286645930604,2.2048862,PLEC,2.3576145,0.018392784944916474,0.9994352920077895,2.393941
120,KIF27,1.157389,0.24711346858927008,0.7703455919698037,0.6330141,IPO7,3.877092,0.00010571240818944696,0.009725541553429121,1.5981139,SYNGR1,2.8731816,0.004063604787973123,0.3567286645930604,3.4791186,RPL35,2.3469946,0.01892553116307404,0.9994352920077895,2.7264328
121,SCN2B,1.1497996,0.2502264373247616,0.7727185900200746,1.5272698,TPRG1,3.8730364,0.00010748775361549023,0.009810390210937601,1.8406792,MSI1,2.8659806,0.004157196846916574,0.3594568702221098,3.1914752,MYH4,2.3469946,0.01892553116307404,0.9994352920077895,2.1114016
122,KIAA1324,1.1497996,0.2502264373247616,0.7727185900200746,0.56753355,MSR1,3.8649254,0.00011112317694969052,0.010062334920641269,2.0848007,KLHL6,2.8659806,0.004157196846916574,0.3594568702221098,3.0555382,RPS27,2.3469946,0.01892553116307404,0.9994352920077895,2.5059624
123,LOC642929,1.1422101,0.25336668959176734,0.7747186733063878,1.4775877,TMEM106B,3.8527586,0.00011679445007093332,0.010493251373560414,1.4691244,ATG13,2.8587797,0.004252740500798769,0.36497399820287946,2.7097707,PSMA1,2.3363748,0.0194717227194186,0.9994352920077895,1.3830947
124,KIAA0562,1.1346207,0.25653428205982687,0.7769671434522014,0.95103216,TRIM33,3.8487031,0.00011874476642429228,0.0105857737510028,1.9573561,OAS3,2.8515787,0.004350271387101598,0.3705786737160621,2.813897,HNRNPM,2.3363748,0.0194717227194186,0.9994352920077895,2.687148
125,MTMR14,1.1270312,0.25972926872869495,0.7796623832889564,0.56181854,PIK3CA,3.8446476,0.00012072576316640435,0.010598063178730152,1.4902959,COL13A1,2.8443778,0.004449825676310435,0.3762720240997794,3.1129289,KLC1,2.3363748,0.0194717227194186,0.9994352920077895,2.0456874
126,DIAPH3,1.1232365,0.26133705102532223,0.7809774174333051,0.45774487,AASS,3.8446476,0.00012072576316640435,0.010598063178730152,1.5396512,NLRC5,2.8371768,0.004551440077301115,0.37655799200692674,2.6242194,DNAJA1,2.325755,0.02003163579353871,0.9994352920077895,2.0154495
127,TARSL2,1.1194419,0.262951700895805,0.7809774174333051,1.16957,PMS1,3.8405921,0.00012273788983545428,0.010693073735664577,2.072267,SLC2A11,2.8371768,0.004551440077301115,0.37655799200692674,3.7366576,BRD1,2.309825,0.02089784675588585,0.9994352920077895,2.3354294
128,TMEM97,1.1194419,0.262951700895805,0.7809774174333051,0.9522673,NAA30,3.8365366,0.0001247816020017479,0.010708868828508215,1.9912995,C1QTNF6,2.8371768,0.004551440077301115,0.37655799200692674,3.2263274,SEC13,2.2938952,0.02179652298057664,0.9994352920077895,2.4090223
129,TBC1D22B,1.1156471,0.2645732243248029,0.783346650953651,0.9577256,TC2N,3.8365366,0.0001247816020017479,0.010708868828508215,2.039455,DGCR5,2.8299758,0.004655151842725952,0.3770017337418905,2.6086643,ANKRD11,2.2938952,0.02179652298057664,0.9994352920077895,1.7845967
130,TRIM48,1.1156471,0.2645732243248029,0.783346650953651,0.6667542,LOC650226,3.8203144,0.00013328163222681036,0.011270138019178817,2.5412526,GALNT2,2.8299758,0.004655151842725952,0.3770017337418905,2.94394,CRCP,2.2885852,0.02210346509330171,0.9994352920077895,2.282742
131,RPSAP58,1.1118524,0.26620162712407547,0.783346650953651,0.6845566,LOC401093,3.8122034,0.00013773346074451472,0.011313819989727995,2.7217565,SLC24A1,2.8299758,0.004655151842725952,0.3770017337418905,3.232018,COL1A2,2.2885852,0.02210346509330171,0.9994352920077895,1.0468515
132,ATP2B2,1.1118524,0.26620162712407547,0.783346650953651,0.12684503,GAN,3.8122034,0.00013773346074451472,0.011313819989727995,2.319964,CELSR1,2.815574,0.004869019228666623,0.37804783311962353,2.35395,MATR3,2.2832754,0.02241415999245621,0.9994352920077895,1.7091514
133,YIPF6,1.1118524,0.26620162712407547,0.783346650953651,0.73165435,CFHR5,3.8122034,0.00013773346074451472,0.011313819989727995,2.3228824,LOC646851,2.808373,0.004979252121799381,0.37804783311962353,1.4471103,PPM1B,2.2832754,0.02241415999245621,0.9994352920077895,1.7793199
134,CXCL16,1.1118524,0.26620162712407547,0.783346650953651,0.8745838,DEPDC1,3.8122034,0.00013773346074451472,0.011313819989727995,2.0471914,CACNA1I,2.808373,0.004979252121799381,0.37804783311962353,3.3564265,SUGP2,2.2726552,0.023046956449691566,0.9994352920077895,1.4822178
135,HYLS1,1.104263,0.2694790932100719,0.783765698511843,1.6385194,SPOPL,3.8040924,0.00014232509403620485,0.011445724345568922,1.8989755,TUBGCP6,2.801172,0.005091736935341358,0.37804783311962353,3.447149,FAM193B,2.2620354,0.023695211314812198,0.9994352920077895,2.8541052
136,NCRNA00202,1.104263,0.2694790932100719,0.783765698511843,0.7834376,CCDC112,3.8040924,0.00014232509403620485,0.011445724345568922,2.7781377,SPDYE7P,2.801172,0.005091736935341358,0.37804783311962353,2.5837076,OS9,2.2514155,0.024359227324403116,0.9994352920077895,2.8960247
137,PDCD4,1.104263,0.2694790932100719,0.783765698511843,0.40338382,RNPC3,3.8040924,0.00014232509403620485,0.011445724345568922,2.5065846,CLEC18B,2.801172,0.005091736935341358,0.37804783311962353,2.9614134,SRP14,2.2514155,0.024359227324403116,0.9994352920077895,2.6886845
138,DNAJC25,1.104263,0.2694790932100719,0.783765698511843,1.1473665,HSPC159,3.800037,0.00014467460790389025,0.011553874936769012,2.7251012,LOC284749,2.801172,0.005091736935341358,0.37804783311962353,3.92928,RPL10A,2.2461057,0.024697241392690066,0.9994352920077895,2.3899124
139,MARK4,1.104263,0.2694790932100719,0.783765698511843,0.59608334,ADAM3A,3.7959812,0.0001470606109612025,0.011583541274341292,2.0605173,ABHD12B,2.801172,0.005091736935341358,0.37804783311962353,2.9288573,SETD8,2.2407956,0.025039310977414714,0.9994352920077895,2.0544953
140,ZNF529,1.0966735,0.27278414215253843,0.7858260608101684,0.66024226,HIPK3,3.7959812,0.0001470606109612025,0.011583541274341292,2.0199149,ARID3B,2.801172,0.005091736935341358,0.37804783311962353,2.813987,RBL2,2.2407956,0.025039310977414714,0.9994352920077895,1.9968027
141,KHDRBS2,1.0928788,0.2744470228593676,0.7870675219158922,0.6190846,SLC9A10,3.7919257,0.00014948363005194275,0.011649055254075887,2.2118616,MAN2A2,2.7795691,0.005443106305548891,0.37804783311962353,3.1573389,H3F3B,2.2301757,0.025735772521470513,0.9994352920077895,2.237473
142,COL9A1,1.0928788,0.2744470228593676,0.7870675219158922,0.28866526,ALKBH8,3.7878702,0.00015194419896620722,0.011649055254075887,1.6726989,BNIP1,2.7795691,0.005443106305548891,0.37804783311962353,2.7068193,TGOLN,2.2301757,0.025735772521470513,0.9994352920077895,1.7601008
143,FGFR1OP,1.0928788,0.2744470228593676,0.7870675219158922,1.2415758,RUFY3,3.7878702,0.00015194419896620722,0.011649055254075887,1.6520125,CDKN1A,2.7723682,0.00556500510912651,0.37804783311962353,3.2616498,COL4A2,2.2301757,0.025735772521470513,0.9994352920077895,1.6075848
144,RBL1,1.0928788,0.2744470228593676,0.7870675219158922,0.021039737,FBXO38,3.7878702,0.00015194419896620722,0.011649055254075887,1.7819859,C2orf24,2.7723682,0.00556500510912651,0.37804783311962353,4.29637,EHF,2.2195559,0.026448925937132498,0.9994352920077895,1.7029177
145,LOC100133308,1.089084,0.2761168141213095,0.7871451071876696,1.2947459,PGR,3.7797592,0.00015698015664495325,0.011955442393489817,2.1381176,SLC6A6,2.7723682,0.00556500510912651,0.37804783311962353,2.9728053,KRT19,2.2195559,0.026448925937132498,0.9994352920077895,2.833036
146,MAP3K10,1.089084,0.2761168141213095,0.7871451071876696,1.1459491,ZMYM4,3.7757037,0.00015955664845554711,0.012071720113413103,1.8210075,PI16,2.7723682,0.00556500510912651,0.37804783311962353,3.6690788,STEAP4,2.2195559,0.026448925937132498,0.9994352920077895,1.9139053
147,FLNC,1.089084,0.2761168141213095,0.7871451071876696,1.1571212,SLC35F5,3.771648,0.00016217289634819798,0.01218946606538743,2.5481253,SEMA4D,2.7651672,0.005689361907215684,0.37804783311962353,2.3840375,RPL28,2.208936,0.02717908892008298,0.9994352920077895,1.8943936
148,ITGA2B,1.089084,0.2761168141213095,0.7871451071876696,0.89467275,USP32,3.7675924,0.00016482947007785735,0.01230869419412571,1.4005562,KCNK10,2.7651672,0.005689361907215684,0.37804783311962353,2.543826,EEF1D,2.208936,0.02717908892008298,0.9994352920077895,1.6962967
149,LGALS17A,1.0852894,0.27779352051254,0.7901621285911972,1.2659851,ARSK,3.763537,0.0001675269468447424,0.012349742876375242,2.1208775,CHD4,2.7579663,0.005816219685166435,0.37804783311962353,2.2410455,GANAB,2.198316,0.02792658286118422,0.9994352920077895,2.6542234
150,IRS1,1.0814947,0.27947714642661403,0.7910379482909332,0.7838403,FAM164A,3.763537,0.0001675269468447424,0.012349742876375242,1.7758683,VWF,2.7579663,0.005816219685166435,0.37804783311962353,1.9568888,BRD4,2.1876962,0.02869173282437534,0.9994352920077895,2.145007
151,EP400,1.0776999,0.2811676960755273,0.7912793712286651,0.6378354,KDM4C,3.755426,0.0001730469560341851,0.012515974807503953,1.9461697,KRT6C,2.7579663,0.005816219685166435,0.37804783311962353,3.5536425,CLU,2.1876962,0.02869173282437534,0.9994352920077895,1.9944943
152,C19orf54,1.0739052,0.28286517348878626,0.7912793712286651,1.390251,COL4A3BP,3.755426,0.0001730469560341851,0.012515974807503953,2.0643778,SNUPN,2.7579663,0.005816219685166435,0.37804783311962353,3.863468,TNS3,2.1876962,0.02869173282437534,0.9994352920077895,1.6958569
153,GDPD1,1.0701104,0.28456958251248543,0.7917822651025698,0.59650934,HDX,3.755426,0.0001730469560341851,0.012515974807503953,3.0440667,RBM19,2.7579663,0.005816219685166435,0.37804783311962353,2.458676,COL5A1,2.1664565,0.030276319290104804,0.9994352920077895,1.5335556
154,ITPKB,1.0663158,0.28628092680839,0.7917822651025698,0.59240407,TTBK2,3.7513704,0.0001758706808616045,0.012640705186927823,1.4294628,SMARCC2,2.7507653,0.0059456220308504205,0.37804783311962353,2.5081549,HLA-B,2.1664565,0.030276319290104804,0.9994352920077895,3.0737686
155,PAQR7,1.0663158,0.28628092680839,0.7917822651025698,1.4191711,STRBP,3.747315,0.0001787376937121121,0.012673336368985311,1.3954484,SLC6A16,2.7435644,0.0060776131399140525,0.37804783311962353,3.9267514,GOLGB1,2.1558366,0.03109642405593597,0.9994352920077895,0.815665
156,CRYBB2P1,1.0663158,0.28628092680839,0.7917822651025698,0.9881511,MAN2A1,3.7432592,0.00018164861031878357,0.012673336368985311,1.5808567,KLHDC10,2.7435644,0.0060776131399140525,0.37804783311962353,2.4598677,EGR1,2.1452167,0.03193552131048804,0.9994352920077895,1.7536165
157,FBF1,1.0663158,0.28628092680839,0.7917822651025698,0.3683264,USP40,3.7392037,0.00018460405438842532,0.012673336368985311,2.0652127,ARNT2,2.7435644,0.0060776131399140525,0.37804783311962353,3.0478249,MSRB3,2.1452167,0.03193552131048804,0.9994352920077895,1.9576274
158,CDC42BPB,1.0663158,0.28628092680839,0.7917822651025698,0.6201196,CEP290,3.7392037,0.00018460405438842532,0.012673336368985311,1.4509121,DHX35,2.7435644,0.0060776131399140525,0.37804783311962353,2.4124868,CTTNBP2NL,2.1452167,0.03193552131048804,0.9994352920077895,1.821738
159,DEF8,1.0625211,0.2879992098530263,0.7942386178243018,1.2378298,SPIN1,3.7392037,0.00018460405438842532,0.012673336368985311,2.0445,KIAA0317,2.7363634,0.006212237821009823,0.37804783311962353,2.2598996,SPTAN1,2.1452167,0.03193552131048804,0.9994352920077895,1.2169819
160,FLAD1,1.0587263,0.2897244349367779,0.7942386178243018,1.1705027,WDFY3,3.7392037,0.00018460405438842532,0.012673336368985311,1.2605028,LOC441455,2.7291625,0.006349541501003766,0.37804783311962353,3.3578568,GGCT,2.139907,0.032362299177723305,0.9994352920077895,2.4500096
161,TSC22D2,1.0587263,0.2897244349367779,0.7942386178243018,0.3036164,DDHD1,3.7351482,0.00018760465769260108,0.012673336368985311,1.4322387,AMBP,2.7291625,0.006349541501003766,0.37804783311962353,3.889936,SFRS18,2.1345968,0.03279395407317841,0.9994352920077895,1.3253825
162,MIPEP,1.0511369,0.2931957234470852,0.7951519764410613,0.5431731,BUB1B,3.7310927,0.00019065106015951814,0.012673336368985311,2.1393428,PGBD5,2.7291625,0.006349541501003766,0.37804783311962353,3.1494124,CDK11A,2.129287,0.03323052941976937,0.9994352920077895,2.6433218
163,CDC23,1.0511369,0.2931957234470852,0.7951519764410613,0.5363887,EPC2,3.7310927,0.00019065106015951814,0.012673336368985311,2.147834,USP19,2.7291625,0.006349541501003766,0.37804783311962353,3.8291695,MTDH,2.129287,0.03323052941976937,0.9994352920077895,0.5467889
164,RPL23AP53,1.0511369,0.2931957234470852,0.7951519764410613,0.1094677,RBM27,3.7310927,0.00019065106015951814,0.012673336368985311,0.8775363,LEPRE1,2.7291625,0.006349541501003766,0.37804783311962353,3.8347147,BRD2,2.129287,0.03323052941976937,0.9994352920077895,1.6574053
165,LILRA6,1.0435475,0.2966948149056836,0.7951519764410613,0.8748223,EBF1,3.7310927,0.00019065106015951814,0.012673336368985311,1.6744431,ZNF229,2.7291625,0.006349541501003766,0.37804783311962353,3.369799,SFPQ,2.123977,0.033672068856345834,0.9994352920077895,1.4026301
